Date,BSC Name,Cell Name,TCH Availability Rate,CSSR,CDR
11/14/2020,BSC01,ALAMAL1,100,99.41,0.14
11/14/2020,BSC01,ALAMAL2,100,98.96,0.28
11/14/2020,BSC01,ALAMAL3,100,98.84,0.27
11/14/2020,BSC01,ALBAN1,100,98.97,2.53
11/14/2020,BSC01,ALBAN2,100,96.37,0.77
11/14/2020,BSC01,ALBAN3,100,96.38,1.26
11/14/2020,BSC01,ALTSNE1,100,97.39,0.65
11/14/2020,BSC01,ALTSNE2,100,97.66,0.58
11/14/2020,BSC01,ALTSNE3,100,91.68,1.26
11/14/2020,BSC01,AMLAK1,100,99.25,0.38
11/14/2020,BSC01,AMLAK2,100,76.05,0.13
11/14/2020,BSC01,AMLAK3,100,92.22,0.13
11/14/2020,BSC01,ASHLAK1,99.18,95.89,0.64
11/14/2020,BSC01,ASHLAK2,99.19,98.2,0.97
11/14/2020,BSC01,ASHLAK3,99.19,96.73,1.1
11/14/2020,BSC01,AZIZ1,100,99.3,0.25
11/14/2020,BSC01,AZIZ2,100,99.46,0.44
11/14/2020,BSC01,AZIZ3,100,92.33,1.47
11/14/2020,BSC01,BABORT1,98.07,97.93,0.77
11/14/2020,BSC01,BABORT2,98.07,98.3,1.51
11/14/2020,BSC01,BABORT3,98.07,96.86,1.81
11/14/2020,BSC01,BHRAWI1,100,99.36,0.28
11/14/2020,BSC01,BHRAWI2,100,99.4,0.23
11/14/2020,BSC01,BHRAWI3,100,99,0.23
11/14/2020,BSC01,CHURCH1,100,95.94,0.28
11/14/2020,BSC01,CHURCH2,100,98.55,0.27
11/14/2020,BSC01,CHURCH3,100,96.51,0.47
11/14/2020,BSC01,COPERC1,100,99.24,0.48
11/14/2020,BSC01,COPERC2,100,97.28,0.45
11/14/2020,BSC01,COPERC3,100,99.46,0.48
11/14/2020,BSC01,DAL1,100,98.94,0.22
11/14/2020,BSC01,DAL2,100,96.7,0.38
11/14/2020,BSC01,DAL3,100,97.24,0.11
11/14/2020,BSC01,ESHARA1,97.91,98.1,0.83
11/14/2020,BSC01,ESHARA2,97.89,97.4,0.56
11/14/2020,BSC01,ESHARA3,97.87,96.37,0.57
11/14/2020,BSC01,GADREA1,100,97.16,0.67
11/14/2020,BSC01,GADREA2,100,95,1.05
11/14/2020,BSC01,GASMHP1,78.63,99.27,0.18
11/14/2020,BSC01,GASMHP2,99.69,99.55,0.36
11/14/2020,BSC01,GASMHP3,99.65,97.67,0.63
11/14/2020,BSC01,GSHRA1,100,99.44,0.14
11/14/2020,BSC01,GSHRA2,100,99.6,0.2
11/14/2020,BSC01,GSHRA3,100,99.59,0.26
11/14/2020,BSC01,HAMAD1,100,99.09,0.11
11/14/2020,BSC01,HAMAD2,100,97.85,0.37
11/14/2020,BSC01,HAMAD3,100,97.14,0.55
11/14/2020,BSC01,HAMD1,100,98.6,0.23
11/14/2020,BSC01,HAMD2,100,97.24,0.08
11/14/2020,BSC01,HAMD3,100,92.81,0
11/14/2020,BSC01,HAMD4,100,96.67,0.47
11/14/2020,BSC01,HSPTL1,100,99.07,0.43
11/14/2020,BSC01,HSPTL2,100,99.46,0.15
11/14/2020,BSC01,HSPTL21,100,98.57,0.22
11/14/2020,BSC01,HSPTL22,100,99.08,0.19
11/14/2020,BSC01,HSPTL23,100,98.28,0.43
11/14/2020,BSC01,HSPTL3,100,98.5,0.2
11/14/2020,BSC01,INDST1,100,90.67,0.3
11/14/2020,BSC01,INDST2,100,94.75,1.82
11/14/2020,BSC01,INDST21,100,94.31,0.23
11/14/2020,BSC01,INDST22,100,96.28,0.3
11/14/2020,BSC01,INDST23,100,85.93,0.08
11/14/2020,BSC01,INDST3,100,93.73,0.28
11/14/2020,BSC01,KEMAIR1,100,91.78,0.35
11/14/2020,BSC01,KEMAIR2,100,91.71,0.21
11/14/2020,BSC01,KEMAIR3,100,94.55,0.33
11/14/2020,BSC01,KFORI1,100,97.28,0.66
11/14/2020,BSC01,KFORI2,100,96.23,0.81
11/14/2020,BSC01,KFORI21,100,97.52,0.44
11/14/2020,BSC01,KFORI22,100,93.07,0.99
11/14/2020,BSC01,KFORI23,100,98.86,0.35
11/14/2020,BSC01,KFORI3,100,97.67,0.48
11/14/2020,BSC01,KFORI31,100,95,1.46
11/14/2020,BSC01,KFORI32,100,98.13,0.47
11/14/2020,BSC01,KFORI33,100,98.55,0.35
11/14/2020,BSC01,KFORI91,100,97.77,0.2
11/14/2020,BSC01,KFORI92,100,97.45,0.47
11/14/2020,BSC01,KFORI93,100,97.94,0.67
11/14/2020,BSC01,KHTMIA1,100,99.23,0.47
11/14/2020,BSC01,KHTMIA2,100,96.85,2.02
11/14/2020,BSC01,KHTMIA3,100,98.11,0.75
11/14/2020,BSC01,KINDST1,100,99.19,0.28
11/14/2020,BSC01,KINDST2,100,97.69,0.27
11/14/2020,BSC01,KINDST3,100,94.92,0.66
11/14/2020,BSC01,KMICRO1,100,97.75,0.1
11/14/2020,BSC01,KMICRO2,100,97.88,0.15
11/14/2020,BSC01,KOBANI1,98.9,95.27,0.46
11/14/2020,BSC01,KOBANI2,98.89,96.55,0.38
11/14/2020,BSC01,KOBANI3,98.96,97.85,0.34
11/14/2020,BSC01,KOKO1,100,98.49,0.31
11/14/2020,BSC01,KOKO2,100,97.82,0.38
11/14/2020,BSC01,KOKO3,100,97.56,0.92
11/14/2020,BSC01,KOKO4,100,98.14,0.56
11/14/2020,BSC01,KOKOT1,100,98.86,0.34
11/14/2020,BSC01,KOKOT2,100,98.95,0.19
11/14/2020,BSC01,KOKOT3,100,99.4,0.2
11/14/2020,BSC01,KTNMRK1,99.2,99.62,0.21
11/14/2020,BSC01,KTNMRK2,93.22,99.45,0.24
11/14/2020,BSC01,KTNMRK3,99.13,99.14,0.22
11/14/2020,BSC01,MAZAD1,91.36,93.19,0.3
11/14/2020,BSC01,MAZAD2,91.36,98.34,0.13
11/14/2020,BSC01,MAZAD3,91.36,97.96,0.2
11/14/2020,BSC01,MHTWST1,100,98.8,0.41
11/14/2020,BSC01,MHTWST2,100,99.18,0.35
11/14/2020,BSC01,MHTWST3,100,98.73,0.22
11/14/2020,BSC01,MHTWST4,100,96.12,0.33
11/14/2020,BSC01,MOLED1,100,97.24,0.14
11/14/2020,BSC01,MOLED2,100,99.45,0.19
11/14/2020,BSC01,MOLED3,100,99.34,0.21
11/14/2020,BSC01,NORTH1,98.08,97.27,0.86
11/14/2020,BSC01,NORTH2,98.07,97.43,0.97
11/14/2020,BSC01,NORTH3,97.94,98.6,0.62
11/14/2020,BSC01,PZMAC1,100,99.14,0.31
11/14/2020,BSC01,PZMAC2,100,99.54,0.28
11/14/2020,BSC01,PZMAC3,100,99.4,0.2
11/14/2020,BSC01,SAFWA1,100,95.24,0.24
11/14/2020,BSC01,SAFWA2,100,98.09,0.3
11/14/2020,BSC01,SAFWA3,100,95.79,0.35
11/14/2020,BSC01,SBABY1,100,94.81,0.46
11/14/2020,BSC01,SBABY2,100,96.48,0.92
11/14/2020,BSC01,SBABY21,99.45,97.9,0.82
11/14/2020,BSC01,SBABY22,99.45,95.77,0.78
11/14/2020,BSC01,SBABY23,99.45,97.88,3.14
11/14/2020,BSC01,SBABY3,100,95.09,0.53
11/14/2020,BSC01,SHABEA1,100,99.18,0.34
11/14/2020,BSC01,SHABEA2,100,98.26,0.47
11/14/2020,BSC01,SHABEA3,100,98.55,0.13
11/14/2020,BSC01,SILDOR1,100,98.06,0.15
11/14/2020,BSC01,SILDOR2,100,88.81,0.15
11/14/2020,BSC01,SILDOR3,100,93.54,0.29
11/14/2020,BSC01,SKBHRI1,100,99.06,0.49
11/14/2020,BSC01,SKBHRI2,100,94.8,0.4
11/14/2020,BSC01,TAHRER1,100,99.34,0.24
11/14/2020,BSC01,TAHRER2,100,98.25,0.22
11/14/2020,BSC01,TAHRER3,100,99.15,0.54
11/14/2020,BSC01,WAHA1,98.67,98.83,0.59
11/14/2020,BSC01,WAHA2,98.66,99.22,0.41
11/14/2020,BSC01,WAHA3,98.63,98.5,0.54
11/14/2020,BSC01,WARSHA1,100,98.45,0.79
11/14/2020,BSC01,WARSHA2,100,98.86,0.31
11/14/2020,BSC01,WARSHA3,100,99.33,0.26
11/14/2020,BSC02,ALEZBA1,100,99.43,0.4
11/14/2020,BSC02,ALEZBA2,100,96.71,0.75
11/14/2020,BSC02,ALEZBA3,100,95.7,0.76
11/14/2020,BSC02,BASHA1,100,97.91,0.64
11/14/2020,BSC02,BASHA2,100,99.06,0.41
11/14/2020,BSC02,BASHA3,100,98.98,0.2
11/14/2020,BSC02,BLOLA1,100,97.79,0.38
11/14/2020,BSC02,BLOLA2,100,98.27,0.21
11/14/2020,BSC02,BLOLA3,100,97.54,0.57
11/14/2020,BSC02,BOGOR1,100,98.46,0.35
11/14/2020,BSC02,BOGOR2,100,98.56,0.58
11/14/2020,BSC02,BOGOR3,100,97.86,0.36
11/14/2020,BSC02,CRYSTL1,100,98.32,0.69
11/14/2020,BSC02,CRYSTL2,100,92.93,2.13
11/14/2020,BSC02,CRYSTL3,100,98.7,0.49
11/14/2020,BSC02,DARDOG1,99.35,93.02,0.95
11/14/2020,BSC02,DARDOG2,99.34,96.57,0.84
11/14/2020,BSC02,DARDOG3,99.35,96.74,0.66
11/14/2020,BSC02,DREWA1,97.75,97.82,1.46
11/14/2020,BSC02,DREWA2,97.71,97.02,1.71
11/14/2020,BSC02,DREWA3,97.71,97.78,1.31
11/14/2020,BSC02,DURSH1,100,98.9,0.51
11/14/2020,BSC02,DURSH2,100,99.19,0.31
11/14/2020,BSC02,DURSH3,100,99,0.3
11/14/2020,BSC02,DURSHN1,99.31,97.25,0.68
11/14/2020,BSC02,DURSHN2,99.39,98.67,0.48
11/14/2020,BSC02,DURSHN3,99.42,98.27,0.29
11/14/2020,BSC02,ELMKTR1,100,99.65,0.17
11/14/2020,BSC02,ELMKTR2,100,99.69,0.13
11/14/2020,BSC02,ELMKTR3,100,98.36,0.12
11/14/2020,BSC02,ERSAD1,99.36,92.6,1.34
11/14/2020,BSC02,ERSAD2,99.36,94.58,0.79
11/14/2020,BSC02,ERSAD3,99.36,95.42,0.51
11/14/2020,BSC02,ESHMBT1,100,97.1,1.12
11/14/2020,BSC02,ESHMBT2,100,98.73,0.38
11/14/2020,BSC02,ESHMBT3,100,97.4,0.47
11/14/2020,BSC02,EZBA1,100,98.13,0.4
11/14/2020,BSC02,EZBA2,100,97.16,1.29
11/14/2020,BSC02,EZBA3,100,96.76,0.4
11/14/2020,BSC02,EZRGAB1,83.85,98.57,0.84
11/14/2020,BSC02,EZRGAB2,97,94.57,1.08
11/14/2020,BSC02,EZRGAB3,96.52,94.37,1.58
11/14/2020,BSC02,GARRI1,100,98.88,1.67
11/14/2020,BSC02,GARRI2,100,94.55,2.25
11/14/2020,BSC02,GARRI3,100,98.23,1.88
11/14/2020,BSC02,GLAA1,100,99.38,0.42
11/14/2020,BSC02,GLAA2,100,98.37,0.55
11/14/2020,BSC02,GLAA3,100,98.86,0.48
11/14/2020,BSC02,HATAB1,99.52,98.29,0.57
11/14/2020,BSC02,HATAB2,99.52,98.19,0.61
11/14/2020,BSC02,HATAB3,99.52,96.64,0.6
11/14/2020,BSC02,HLFARM1,100,98.59,0.23
11/14/2020,BSC02,HLFARM2,100,96.91,1.17
11/14/2020,BSC02,HLFARM3,100,94.51,2.82
11/14/2020,BSC02,HLFIA1,97.02,99.24,0.47
11/14/2020,BSC02,HLFIA2,97.03,95.88,1.24
11/14/2020,BSC02,HLFIA3,97.02,96.8,1.41
11/14/2020,BSC02,HLFPLC1,100,96.54,0.71
11/14/2020,BSC02,HLFPLC2,100,97.08,0.4
11/14/2020,BSC02,HLFPLC3,100,97.95,0.35
11/14/2020,BSC02,HLFY121,100,99.24,0.35
11/14/2020,BSC02,HLFY122,100,97.88,0.46
11/14/2020,BSC02,HLFY123,100,99.51,0.31
11/14/2020,BSC02,HLTBER1,100,98.13,1.66
11/14/2020,BSC02,HLTBER2,100,95.78,2.44
11/14/2020,BSC02,HLTBER3,100,98.65,0.8
11/14/2020,BSC02,HYGAMA1,0,#DIV/0,#DIV/0
11/14/2020,BSC02,HYGAMA2,0,#DIV/0,#DIV/0
11/14/2020,BSC02,HYGAMA3,0,#DIV/0,#DIV/0
11/14/2020,BSC02,JAYLI1,48.96,99.02,1.06
11/14/2020,BSC02,JAYLI2,48.97,99.16,0.84
11/14/2020,BSC02,JAYLI3,49.06,99.41,1.12
11/14/2020,BSC02,KBASHI1,99.52,98.04,0.9
11/14/2020,BSC02,KBASHI2,99.51,97.53,1.34
11/14/2020,BSC02,KBASHI3,99.53,93.77,0.54
11/14/2020,BSC02,KBSHI21,98.97,62.02,8.75
11/14/2020,BSC02,KBSHI22,98.97,98.81,1.22
11/14/2020,BSC02,KBSHI23,98.97,43.91,12.94
11/14/2020,BSC02,KDARO1,100,99,0.32
11/14/2020,BSC02,KDARO2,100,99.46,0.22
11/14/2020,BSC02,KDARO21,100,99.09,0.4
11/14/2020,BSC02,KDARO22,100,99.11,0.42
11/14/2020,BSC02,KDARO23,100,98.55,0.35
11/14/2020,BSC02,KDARO3,100,97.43,0.33
11/14/2020,BSC02,KMAHAD1,86.47,97.29,0.31
11/14/2020,BSC02,KMAHAD2,86.48,97.57,0.83
11/14/2020,BSC02,KMAHAD3,86.47,96.12,0.55
11/14/2020,BSC02,KWARTA1,99.23,97.89,0.43
11/14/2020,BSC02,KWARTA2,99.21,97.91,0.52
11/14/2020,BSC02,KWARTA3,99.21,97.5,0.64
11/14/2020,BSC02,LASTIC1,100,99.07,0.67
11/14/2020,BSC02,LASTIC2,100,99.17,0.42
11/14/2020,BSC02,LASTIC3,100,99.27,0.39
11/14/2020,BSC02,MSTGBL1,100,98.29,0.39
11/14/2020,BSC02,MSTGBL2,100,98.44,0.25
11/14/2020,BSC02,MSTGBL3,100,96.71,0.57
11/14/2020,BSC02,NABTA1,95.74,98.41,1.51
11/14/2020,BSC02,NABTA2,95.73,96.93,4.21
11/14/2020,BSC02,NABTA3,95.68,98.86,1.49
11/14/2020,BSC02,NFESAH1,99.36,98.32,0.92
11/14/2020,BSC02,NFESAH2,99.36,97.17,1.06
11/14/2020,BSC02,NFESAH3,99.38,94.86,1.18
11/14/2020,BSC02,NOGTAS1,100,98.03,0.3
11/14/2020,BSC02,NOGTAS2,100,97.96,0.77
11/14/2020,BSC02,NOGTAS3,100,97.93,0.7
11/14/2020,BSC02,RAMLY1,0,#DIV/0,#DIV/0
11/14/2020,BSC02,RAMLY2,0,#DIV/0,#DIV/0
11/14/2020,BSC02,RAWDA1,97.56,99.31,1.18
11/14/2020,BSC02,RAWDA2,97.55,98.72,1.13
11/14/2020,BSC02,RAWDA3,97.55,99.05,1.28
11/14/2020,BSC02,REFENR1,100,#DIV/0,#DIV/0
11/14/2020,BSC02,REFENR2,100,#DIV/0,#DIV/0
11/14/2020,BSC02,REFENR3,100,#DIV/0,#DIV/0
11/14/2020,BSC02,REFNR21,100,99.25,0.48
11/14/2020,BSC02,REFNR22,100,95.49,0.98
11/14/2020,BSC02,REFNR23,100,97.25,0.63
11/14/2020,BSC02,SAEED1,100,96.75,0.34
11/14/2020,BSC02,SAEED2,100,98.22,1.39
11/14/2020,BSC02,SAEED3,100,95.95,0.39
11/14/2020,BSC02,SAFYA1,100,98.67,0.36
11/14/2020,BSC02,SAFYA2,100,99.01,0.63
11/14/2020,BSC02,SAFYA3,100,98.66,0.35
11/14/2020,BSC02,SAGAI21,100,99.06,0.7
11/14/2020,BSC02,SAGAI22,100,99.08,0.73
11/14/2020,BSC02,SAGAI23,100,99.42,0.36
11/14/2020,BSC02,SECAMP1,100,95.53,0.47
11/14/2020,BSC02,SECAMP2,100,97.87,0.49
11/14/2020,BSC02,SECAMP3,100,98.64,1.14
11/14/2020,BSC02,SEGA1,93.87,96.93,0.37
11/14/2020,BSC02,SEGA2,93.87,96.7,0.55
11/14/2020,BSC02,SEGA3,93.87,95.31,0.84
11/14/2020,BSC02,SHEHNB1,100,99.01,0.43
11/14/2020,BSC02,SHEHNB2,100,98.6,1.47
11/14/2020,BSC02,SHEHNB3,100,99.48,0.53
11/14/2020,BSC02,SHGAIL1,100,97.89,0.51
11/14/2020,BSC02,SHGAIL2,100,97.97,0.53
11/14/2020,BSC02,SHGAIL3,100,98.33,0.36
11/14/2020,BSC02,SHMBT1,100,94.11,0.82
11/14/2020,BSC02,SHMBT2,100,98.2,0.25
11/14/2020,BSC02,SHMBT21,100,98.02,0.35
11/14/2020,BSC02,SHMBT22,100,99.06,0.33
11/14/2020,BSC02,SHMBT23,100,96.35,0.77
11/14/2020,BSC02,SHMBT3,100,99,3.1
11/14/2020,BSC02,SHMBTN1,100,98.99,0.68
11/14/2020,BSC02,SHMBTN2,100,99.24,0.22
11/14/2020,BSC02,SHMBTN3,100,94.64,0.77
11/14/2020,BSC02,SHMPTS1,100,98.53,0.49
11/14/2020,BSC02,SHMPTS2,100,98.67,0.33
11/14/2020,BSC02,SHMPTS3,100,96.06,0.38
11/14/2020,BSC02,SMRAB1,100,90.77,0.67
11/14/2020,BSC02,SMRAB2,100,99.1,0.34
11/14/2020,BSC02,SMRAB21,100,98.87,0.45
11/14/2020,BSC02,SMRAB22,100,97.78,0.62
11/14/2020,BSC02,SMRAB23,100,99.17,0.37
11/14/2020,BSC02,SMRAB3,100,98.52,0.5
11/14/2020,BSC02,SMRAB41,100,97.99,0.52
11/14/2020,BSC02,SMRAB42,100,97.12,0.65
11/14/2020,BSC02,SMRAB43,100,97.76,0.74
11/14/2020,BSC02,SRORAB1,100,99.28,0.26
11/14/2020,BSC02,SRORAB2,100,99.24,0.28
11/14/2020,BSC02,SRORAB3,100,99.15,0.3
11/14/2020,BSC02,TAIFOR1,100,98.72,0.32
11/14/2020,BSC02,TAIFOR2,100,97.6,1.41
11/14/2020,BSC02,TAIFOR3,100,98.24,0.52
11/14/2020,BSC02,TAQUA1,100,98.96,0.74
11/14/2020,BSC02,TAQUA2,100,96.73,0.39
11/14/2020,BSC02,TAQUA3,100,97.95,0.99
11/14/2020,BSC02,UMDRWA1,99.77,97.43,0.42
11/14/2020,BSC02,UMDRWA2,99.78,92.85,0.88
11/14/2020,BSC02,UMDRWA3,99.78,98.65,0.66
11/14/2020,BSC02,WAWSI1,97.94,98.53,1.17
11/14/2020,BSC02,WAWSI2,97.92,98.89,1.26
11/14/2020,BSC02,WAWSI3,97.94,98.69,1.37
11/14/2020,BSC02,WSOBA4,#DIV/0,#DIV/0,#DIV/0
11/14/2020,BSC02,ZERAA1,99.29,99.12,0.52
11/14/2020,BSC02,ZERAA2,99.25,98.19,0.58
11/14/2020,BSC02,ZERAA3,99.25,96.15,1.42
11/14/2020,BSC22,ABDEEN1,99.53,98.42,0.46
11/14/2020,BSC22,ABDEEN2,99.53,98.12,0.66
11/14/2020,BSC22,ABDEEN3,99.53,97.21,0.88
11/14/2020,BSC22,ABGRON1,100,97.65,0.56
11/14/2020,BSC22,ABGRON2,100,98.25,0.76
11/14/2020,BSC22,ABGRON3,100,98.14,0.45
11/14/2020,BSC22,AINST1,100,97.08,1.29
11/14/2020,BSC22,AINST2,100,96.68,0.82
11/14/2020,BSC22,AINST3,100,93.09,4.59
11/14/2020,BSC22,ALNOBA1,100,97.59,1.07
11/14/2020,BSC22,ALNOBA2,100,95.79,1.55
11/14/2020,BSC22,AMIR1,99.98,98.81,0.37
11/14/2020,BSC22,AMIR2,100,98.03,0.86
11/14/2020,BSC22,AMIR3,99.99,95.19,1.61
11/14/2020,BSC22,ARAK1,100,95.95,1.37
11/14/2020,BSC22,ARAK2,100,98.33,0.77
11/14/2020,BSC22,ARAK3,100,92.9,3.35
11/14/2020,BSC22,AZHARI1,100,98.95,0.62
11/14/2020,BSC22,AZHARI2,100,97.77,0.55
11/14/2020,BSC22,AZHARI3,100,98.61,0.37
11/14/2020,BSC22,AZHRI61,100,98.23,0.47
11/14/2020,BSC22,AZHRI62,100,98.14,1.48
11/14/2020,BSC22,AZHRI63,100,98.83,0.46
11/14/2020,BSC22,BADER1,100,94.07,0.51
11/14/2020,BSC22,BADER2,94.26,98.05,0.83
11/14/2020,BSC22,BADER3,95.41,82.49,3.62
11/14/2020,BSC22,BAGAIR1,100,97.56,0.81
11/14/2020,BSC22,BAGAIR2,100,96.78,1.15
11/14/2020,BSC22,BAGAIR3,100,97.99,0.78
11/14/2020,BSC22,BUTREE1,100,96.69,1.66
11/14/2020,BSC22,BUTREE2,100,97.44,0.88
11/14/2020,BSC22,BUTREE3,100,97.24,0.98
11/14/2020,BSC22,DALMOT1,99.96,98.7,0.62
11/14/2020,BSC22,DALMOT2,99.96,98.52,1.48
11/14/2020,BSC22,DALMOT3,99.96,97.01,0.58
11/14/2020,BSC22,DEBAB1,100,98.7,0.47
11/14/2020,BSC22,DEBAB2,100,98.24,0.69
11/14/2020,BSC22,DEBAB3,100,98.61,0.49
11/14/2020,BSC22,ELAFON1,100,96.31,1.66
11/14/2020,BSC22,ELAFON2,100,97.28,1.37
11/14/2020,BSC22,ELAFON3,100,97.89,3.66
11/14/2020,BSC22,ENGAZ21,100,98.54,0.59
11/14/2020,BSC22,ENGAZ22,100,98.82,0.29
11/14/2020,BSC22,ENGAZ23,100,96.22,0.6
11/14/2020,BSC22,ESELAT1,100,97,0.84
11/14/2020,BSC22,ESELAT2,100,98.52,0.83
11/14/2020,BSC22,ESELAT3,100,92.07,3.16
11/14/2020,BSC22,FARDOS1,100,98.31,0.33
11/14/2020,BSC22,FARDOS2,100,98.66,0.17
11/14/2020,BSC22,FARDOS3,100,97.74,0.83
11/14/2020,BSC22,FRDS841,98.89,98.42,1.44
11/14/2020,BSC22,FRDS842,98.89,98.6,0.9
11/14/2020,BSC22,FRDS843,98.88,97.12,0.92
11/14/2020,BSC22,GEAD1,100,98.19,0.94
11/14/2020,BSC22,GEAD2,100,97.12,2.09
11/14/2020,BSC22,GEAD3,100,98.74,0.87
11/14/2020,BSC22,GOLF1,100,95.57,2.34
11/14/2020,BSC22,GOLF2,100,97.72,3.28
11/14/2020,BSC22,GOLF3,100,98.61,0.42
11/14/2020,BSC22,HABIBA1,100,94.67,1.11
11/14/2020,BSC22,HABIBA2,100,98.22,0.74
11/14/2020,BSC22,HABIBA3,100,90.57,1.09
11/14/2020,BSC22,HAJNUR1,98.37,98.5,0.94
11/14/2020,BSC22,HAJNUR2,98.36,95.28,0.77
11/14/2020,BSC22,HAJNUR3,98.38,97.02,1.26
11/14/2020,BSC22,HAMDA1,100,95.5,0.93
11/14/2020,BSC22,HAMDA2,100,95.9,1.63
11/14/2020,BSC22,HAMDA3,100,94.27,1.61
11/14/2020,BSC22,HESNAB1,100,97.12,1.09
11/14/2020,BSC22,HESNAB2,100,98.3,0.94
11/14/2020,BSC22,HESNAB3,100,98.25,0.57
11/14/2020,BSC22,HIKMA1,100,86.83,0.58
11/14/2020,BSC22,HIKMA2,100,97.26,0.53
11/14/2020,BSC22,HIKMA3,100,96.22,0.55
11/14/2020,BSC22,HMMAM1,100,88.93,0.28
11/14/2020,BSC22,HMMAM2,100,96.59,0.42
11/14/2020,BSC22,HMMAM3,100,94.85,0.65
11/14/2020,BSC22,JARAFI1,100,98.25,0.63
11/14/2020,BSC22,JARAFI2,100,97.35,0.88
11/14/2020,BSC22,JARAFI3,100,98.37,0.38
11/14/2020,BSC22,JIREF1,100,97.32,0.54
11/14/2020,BSC22,JIREF2,100,99.17,1.14
11/14/2020,BSC22,JIREF3,100,98.74,0.46
11/14/2020,BSC22,JREF581,91.78,97.83,0.49
11/14/2020,BSC22,JREF582,91.81,98.24,0.56
11/14/2020,BSC22,JREF583,91.77,98.36,0.31
11/14/2020,BSC22,JREF781,100,96.96,0.59
11/14/2020,BSC22,JREF782,100,97.28,0.5
11/14/2020,BSC22,JREF783,100,98.19,0.48
11/14/2020,BSC22,JUBAST1,100,97.95,1.26
11/14/2020,BSC22,JUBAST2,100,98.2,1.54
11/14/2020,BSC22,JUBAST3,100,94.22,1.52
11/14/2020,BSC22,KARNOS1,100,98.72,0.52
11/14/2020,BSC22,KARNOS2,100,98.03,0.57
11/14/2020,BSC22,KARNOS3,100,98.16,0.36
11/14/2020,BSC22,MAMR811,100,97.74,0.95
11/14/2020,BSC22,MAMR812,100,98.35,0.44
11/14/2020,BSC22,MAMR813,100,97.26,0.63
11/14/2020,BSC22,MAMURA1,100,98.33,3.05
11/14/2020,BSC22,MAMURA2,100,97.1,0.26
11/14/2020,BSC22,MAMURA3,100,98.39,0.32
11/14/2020,BSC22,MGHDEN1,99.37,97.28,0.55
11/14/2020,BSC22,MGHDEN2,99.36,98.2,1.17
11/14/2020,BSC22,MGHDEN3,99.37,98.27,0.55
11/14/2020,BSC22,MLAYSI1,100,98.68,0.94
11/14/2020,BSC22,MLAYSI2,100,96.55,0.65
11/14/2020,BSC22,MLAYSI3,100,97.51,0.76
11/14/2020,BSC22,MRABIE1,0,#DIV/0,#DIV/0
11/14/2020,BSC22,MRABIE2,0,#DIV/0,#DIV/0
11/14/2020,BSC22,MRABIE3,0,#DIV/0,#DIV/0
11/14/2020,BSC22,MSODIA1,100,98.13,0.77
11/14/2020,BSC22,MSODIA2,99.98,95.8,0.76
11/14/2020,BSC22,MSODIA3,100,97.68,1.23
11/14/2020,BSC22,MSTFAS1,99.59,98.93,0.55
11/14/2020,BSC22,MSTFAS2,99.61,86.18,3.5
11/14/2020,BSC22,MSTFAS3,99.61,98.13,0.95
11/14/2020,BSC22,MTRIA1,99.53,96.98,1.39
11/14/2020,BSC22,MTRIA2,99.53,97.95,0.65
11/14/2020,BSC22,MTRIA3,99.53,98.46,0.37
11/14/2020,BSC22,NAEEM1,100,96.98,1.61
11/14/2020,BSC22,NAEEM2,100,95.49,1.04
11/14/2020,BSC22,NAEEM3,100,95.91,0.81
11/14/2020,BSC22,NAHDA1,100,98.96,0.51
11/14/2020,BSC22,NAHDA2,100,99.2,0.59
11/14/2020,BSC22,NAHDA3,100,97.18,0.38
11/14/2020,BSC22,NDRSLM1,99.09,97.2,0.87
11/14/2020,BSC22,NDRSLM2,0,#DIV/0,#DIV/0
11/14/2020,BSC22,NDRSLM3,99.09,53.71,1.16
11/14/2020,BSC22,NOBA21,40.28,91.83,4.04
11/14/2020,BSC22,NOBA22,97.87,90.78,1.44
11/14/2020,BSC22,NSALAM1,95.13,97.7,0.64
11/14/2020,BSC22,NSALAM2,95.14,95.4,1.11
11/14/2020,BSC22,NSALAM3,95.14,97.48,0.94
11/14/2020,BSC22,OMEIA1,100,98.59,0.37
11/14/2020,BSC22,OMEIA2,100,98.75,0.27
11/14/2020,BSC22,OMEIA3,100,98.97,0.32
11/14/2020,BSC22,SABRY1,100,99.06,0.59
11/14/2020,BSC22,SABRY2,100,97.82,1.15
11/14/2020,BSC22,SABRY3,100,95.35,1.53
11/14/2020,BSC22,SAHFA21,100,96.33,2.14
11/14/2020,BSC22,SAHFA22,100,97.04,0.49
11/14/2020,BSC22,SAHFA23,100,96.93,0.65
11/14/2020,BSC22,SALKA1,100,98.16,0.5
11/14/2020,BSC22,SALKA2,100,96.9,0.63
11/14/2020,BSC22,SALKA3,100,96.17,1.31
11/14/2020,BSC22,SAMRA1,100,98.8,0.32
11/14/2020,BSC22,SAMRA2,100,96.06,1.04
11/14/2020,BSC22,SAMRA3,100,44.1,3.64
11/14/2020,BSC22,SENEN1,99.88,97.55,0.86
11/14/2020,BSC22,SENEN2,99.88,98.81,0.71
11/14/2020,BSC22,SENEN21,99.88,83.9,0.97
11/14/2020,BSC22,SENEN22,99.88,81.38,1.44
11/14/2020,BSC22,SENEN23,99.88,#DIV/0,#DIV/0
11/14/2020,BSC22,SENEN3,99.89,98.83,0.56
